COD_INE,ID_REL,COD_GEO,COD_PROV,PROVINCIA,NOMBRE_ACTUAL,POBLACION_MUNI,SUPERFICIE,PERIMETRO,COD_INE_CAPITAL,CAPITAL,POBLACION_CAPITAL,HOJA_MTN25_ETRS89,LONGITUD_ETRS89,LATITUD_ETRS89,ORIGENCOOR,ALTITUD,ORIGENALTITUD
"22124000000","1221246","22420","22","Huesca","Huerto",218,8.6717546999999995e+03,5.3680000000000000e+04,"22124000101","Huerto","177","0325-1",-1.6598547000000000e-01,4.1932069050000003e+01,"Mapa",3.6800000000000000e+02,"MDT5"
"22125000000","1221259","22001","22","Huesca","Huesca",52223,1.6104300499999999e+04,9.3715000000000000e+04,"22125000801","Huesca","51418","0286-1",-4.0842276000000000e-01,4.2140627389999999e+01,"Mapa",4.8300000000000000e+02,"MDT5"
"22126000000","1221262","22424","22","Huesca","Ibieca",100,1.4937724000000001e+03,1.8915000000000000e+04,"22126000101","Ibieca","95","0286-2",-2.0736804000000000e-01,4.2161264099999997e+01,"Mapa",6.3900000000000000e+02,"MDT5"
"22127000000","1221278","22428","22","Huesca","Igriés",686,1.9167726000000000e+03,2.1433000000000000e+04,"22127000101","Igriés","122","0248-3",-4.3220372000000001e-01,4.2213467489999999e+01,"Mapa",5.9600000000000000e+02,"MDT5"
"22128000000","1221284","22432","22","Huesca","Ilche",213,6.3724004000000004e+03,4.7282000000000000e+04,"22128000201","Ilche","26","0325-2",5.6057030000000001e-02,4.1957072439999997e+01,"Mapa",3.2200000000000000e+02,"MDT5"
"22129000000","1221297","22436","22","Huesca","Isábena",261,1.1853021000000001e+04,6.7730000000000000e+04,"22129000401","La Puebla de Roda","117","0251-1",5.2853432000000000e-01,4.2291647500000003e+01,"Mapa",9.0700000000000000e+02,"MDT5"
"22130000000","1221301","22440","22","Huesca","Jaca",12889,4.0633971200000000e+04,1.3613000000000000e+05,"22130002101","Jaca","11806","0176-4",-5.4955746000000005e-01,4.2570736340000003e+01,"Mapa",8.1800000000000000e+02,"MDT5"
"22131000000","1221318","22444","22","Huesca","Jasa",94,8.9046730000000002e+02,1.2048000000000000e+04,"22131000101","Jasa","94","0144-4",-6.6534532000000002e-01,4.2694020369999997e+01,"Mapa",9.3600000000000000e+02,"MDT5"
"22133000000","1221339","22448","22","Huesca","Labuerda",157,1.7846549000000000e+03,1.7741000000000000e+04,"22133000101","Labuerda","144","0211-2",1.3459815999999999e-01,4.2450079090000003e+01,"Mapa",5.7200000000000000e+02,"MDT5"
"22135000000","1221357","22452","22","Huesca","Laluenga",210,3.6472471000000000e+03,3.4243000000000000e+04,"22135000101","Laluenga","210","0287-3",-4.6883040000000001e-02,4.2003989240000003e+01,"Mapa",4.8100000000000000e+02,"MDT5"
"22136000000","1221360","22456","22","Huesca","Lalueza",943,8.8192419000000009e+03,7.3137000000000000e+04,"22136000101","Lalueza","549","0324-4",-2.5559198000000000e-01,4.1842110949999999e+01,"Mapa",2.8700000000000000e+02,"MDT5"
"22137000000","1221376","22460","22","Huesca","Lanaja",1179,1.8369580699999999e+04,7.4419000000000000e+04,"22137000201","Lanaja","872","0356-2",-3.2899320999999998e-01,4.1772156520000003e+01,"Mapa",3.6900000000000000e+02,"MDT5"
"22139000000","1221395","22468","22","Huesca","Laperdiguera",91,1.1315053000000000e+03,1.6057000000000000e+04,"22139000101","Laperdiguera","91","0325-1",-4.6227360000000002e-02,4.1990770449999999e+01,"Mapa",4.6000000000000000e+02,"MDT5"
"22141000000","1221416","22472","22","Huesca","Lascellas-Ponzano",128,2.7332021000000000e+03,2.6006000000000000e+04,"22141000201","Ponzano","88","0287-3",-7.5880959999999997e-02,4.2066446229999997e+01,"Mapa",5.2900000000000000e+02,"MDT5"
"22142000000","1221421","22476","22","Huesca","Lascuarre",133,3.1870796000000000e+03,3.3651000000000000e+04,"22142000101","Lascuarre","120","0251-3",5.1593014000000004e-01,4.2197817960000002e+01,"Mapa",6.4800000000000000e+02,"MDT5"
"22143000000","1221437","22480","22","Huesca","Laspaúles",244,8.1746778999999997e+03,5.0003000000000000e+04,"22143000701","Laspaúles","93","0213-1",5.9861357000000004e-01,4.2471054580000001e+01,"Mapa",1.4320000000000000e+03,"MDT5"
"22144000000","1221442","22484","22","Huesca","Laspuña",281,4.5290304999999998e+03,3.3882000000000000e+04,"22144000301","Laspuña","228","0179-3",1.5390522000000001e-01,4.2502978229999997e+01,"Mapa",7.0800000000000000e+02,"MDT5"
"22149000000","1221493","22492","22","Huesca","Loarre",332,7.4417951999999996e+03,3.9209000000000000e+04,"22149000201","Loarre","223","0247-2",-6.2624955000000004e-01,4.2313892709999998e+01,"Mapa",7.7900000000000000e+02,"MDT5"
"22150000000","1221506","22496","22","Huesca","Loporzano",522,1.6928396700000001e+04,7.9071000000000000e+04,"22150000901","Loporzano","105","0286-2",-3.2391472999999998e-01,4.2161604179999998e+01,"Mapa",5.8300000000000000e+02,"MDT5"
"22151000000","1221513","22500","22","Huesca","Loscorrales",100,4.0247912000000001e+03,4.2737000000000000e+04,"22151000101","Loscorrales","100","0247-2",-6.4394823999999995e-01,4.2254479619999998e+01,"Mapa",6.1500000000000000e+02,"MDT5"
"22184000000","1221843","22592","22","Huesca","Poleñino",205,3.3015664000000002e+03,2.4827000000000000e+04,"22184000101","Poleñino","205","0324-4",-3.0955390999999999e-01,4.1870658480000003e+01,"Mapa",2.9400000000000000e+02,"MDT5"
"22186000000","1221869","22596","22","Huesca","Pozán de Vero",214,1.4753039000000001e+03,1.7635000000000000e+04,"22186000101","Pozán de Vero","214","0287-4",3.2417250000000002e-02,4.2081773020000000e+01,"Mapa",4.2300000000000000e+02,"MDT5"
"22187000000","1221875","22600","22","Huesca","La Puebla de Castro",361,2.9386248999999998e+03,2.7201000000000000e+04,"22187000101","La Puebla de Castro","248","0288-1",2.8728178999999998e-01,4.2144998489999999e+01,"Mapa",6.4600000000000000e+02,"MDT5"
"22188000000","1221881","22604","22","Huesca","Puente de Montañana",96,4.8556890000000003e+03,3.8831000000000000e+04,"22188000201","Puente de Montañana","68","0289-2",6.9309924000000001e-01,4.2150339729999999e+01,"Mapa",5.3700000000000000e+02,"MDT5"
"22189000000","1221894","22612","22","Huesca","Puértolas",210,9.9862109000000000e+03,5.8913000000000000e+04,"22189000501","Puértolas","13","0178-4",1.3247461999999999e-01,4.2547927729999998e+01,"Mapa",1.1730000000000000e+03,"MDT5"
"22190000000","1221908","22616","22","Huesca","El Pueyo de Araguás",152,6.1838334000000004e+03,4.6680000000000000e+04,"22190000701","El Pueyo de Araguás","37","0212-1",1.6171114000000000e-01,4.2441253539999998e+01,"Mapa",6.9900000000000000e+02,"MDT5"
"22193000000","1221936","22620","22","Huesca","Pueyo de Santa Cruz",328,9.2938109999999995e+02,1.4086000000000000e+04,"22193000101","Pueyo de Santa Cruz","328","0326-3",1.5704593999999999e-01,4.1858081390000002e+01,"Mapa",2.5400000000000000e+02,"MDT5"
"22195000000","1221954","22624","22","Huesca","Quicena",283,9.6699620000000004e+02,1.3608000000000000e+04,"22195000101","Quicena","247","0286-1",-3.6076128000000002e-01,4.2148175989999999e+01,"Mapa",4.7400000000000000e+02,"MDT5"
"22197000000","1221973","22628","22","Huesca","Robres",561,6.4241346000000003e+03,3.4862000000000000e+04,"22197000101","Robres","561","0324-3",-4.6078890000000000e-01,4.1866207289999998e+01,"Mapa",3.9900000000000000e+02,"MDT5"
"22199000000","1221992","22632","22","Huesca","Sabiñánigo",9254,5.8681770100000002e+04,2.2812200000000000e+05,"22199004001","Sabiñánigo","8228","0177-3",-3.6403034000000001e-01,4.2518709020000003e+01,"Mapa",7.9700000000000000e+02,"MDT5"
"22200000000","1222006","22636","22","Huesca","Sahún",305,7.3363339999999998e+03,5.2378000000000000e+04,"22200000302","Sahún","124","0179-4",4.6601558999999998e-01,4.2577412230000000e+01,"Mapa",1.1280000000000000e+03,"MDT5"
"22201000000","1222013","22640","22","Huesca","Salas Altas",303,2.0735311999999999e+03,2.4105000000000000e+04,"22201000101","Salas Altas","297","0287-2",7.3660749999999997e-02,4.2117313940000003e+01,"Mapa",6.1300000000000000e+02,"MDT5"
"22202000000","1222028","22644","22","Huesca","Salas Bajas",171,1.2929176000000000e+03,1.4933000000000000e+04,"22202000101","Salas Bajas","171","0287-2",8.4060979999999993e-02,4.2099946529999997e+01,"Mapa",4.6200000000000000e+02,"MDT5"
"22203000000","1222034","22648","22","Huesca","Salillas",101,2.8333389000000002e+03,2.9963000000000000e+04,"22203000101","Salillas","98","0324-2",-2.2509197000000000e-01,4.1993491319999997e+01,"Mapa",4.2500000000000000e+02,"MDT5"
"22204000000","1222049","22652","22","Huesca","Sallent de Gállego",1444,1.6213816300000000e+04,7.0182000000000000e+04,"22204000301","Sallent de Gállego","762","0145-2",-3.3156802000000002e-01,4.2772730830000000e+01,"Mapa",1.3040000000000000e+03,"MDT5"
"22205000000","1222052","22656","22","Huesca","San Esteban de Litera",485,7.1897187000000004e+03,5.7269000000000000e+04,"22205000101","San Esteban de Litera","403","0326-4",3.2599127999999999e-01,4.1903874039999998e+01,"Mapa",4.6000000000000000e+02,"MDT5"
"22206000000","1222065","22668","22","Huesca","Sangarrén",220,3.2223386999999998e+03,2.5227000000000000e+04,"22206000101","Sangarrén","220","0286-3",-4.3148187999999998e-01,4.2017364899999997e+01,"Mapa",3.7800000000000000e+02,"MDT5"
"22207000000","1222071","22660","22","Huesca","San Juan de Plan",142,5.5526989000000003e+03,4.1005000000000000e+04,"22207000101","San Juan de Plan","138","0179-2",3.4450924999999999e-01,4.2587320900000002e+01,"Mapa",1.1180000000000000e+03,"MDT5"
"22208000000","1222087","22672","22","Huesca","Santa Cilia",229,2.8078575999999998e+03,3.4023000000000000e+04,"22208000101","Santa Cilia","207","0176-3",-7.1321652000000002e-01,4.2561343180000001e+01,"Mapa",6.4300000000000000e+02,"MDT5"
"22209000000","1222090","22676","22","Huesca","Santa Cruz de la Serós",177,2.6964187000000002e+03,2.4343000000000000e+04,"22209000201","Santa Cruz de la Serós","147","0176-4",-6.7412647000000003e-01,4.2522653450000000e+01,"Mapa",7.8800000000000000e+02,"MDT5"
"22236000000","1222369","22776","22","Huesca","Torres de Barbués",272,1.3939721999999999e+03,1.4461000000000000e+04,"22236000101","Torres de Barbués","51","0324-1",-4.3207497000000000e-01,4.1960029980000002e+01,"Mapa",3.5400000000000000e+02,"MDT5"
"22239000000","1222394","22780","22","Huesca","Tramaced",107,1.5418291999999999e+03,1.6652000000000000e+04,"22239000101","Tramaced","107","0324-2",-2.9661047000000001e-01,4.1972316429999999e+01,"Mapa",4.1900000000000000e+02,"MDT5"
"22242000000","1222420","22784","22","Huesca","Valfarta",66,3.3204816000000001e+03,2.6724000000000000e+04,"22242000101","Valfarta","66","0386-3",-1.3296616999999999e-01,4.1557526899999999e+01,"Mapa",3.6700000000000000e+02,"MDT5"
"22243000000","1222436","22788","22","Huesca","Valle de Bardají",35,4.5476927999999998e+03,3.1434000000000000e+04,"22243000300","Llert","0","0212-2",4.6504356000000002e-01,4.2434650900000001e+01,"Mapa",1.0020000000000000e+03,"MDT5"
"22244000000","1222441","22796","22","Huesca","Valle de Lierp",48,3.2758890999999999e+03,2.4718000000000000e+04,"22244000101","Egea","17","0212-4",4.7702459000000003e-01,4.2379317250000000e+01,"Mapa",1.0160000000000000e+03,"MDT5"
"22245000000","1222454","22800","22","Huesca","Velilla de Cinca",448,1.6542801999999999e+03,1.9074000000000000e+04,"22245000101","Velilla de Cinca","447","0387-1",2.6153423999999997e-01,4.1586761959999997e+01,"Mapa",1.2900000000000000e+02,"MDT5"
"22246000000","1222467","22804","22","Huesca","Beranuy",77,6.3750000000000000e+03,4.4092000000000000e+04,"22246000201","Beranuy","20","0213-3",5.9523815999999996e-01,4.2366955269999998e+01,"Mapa",9.9900000000000000e+02,"MDT5"
"22247000000","1222473","22808","22","Huesca","Viacamp y Litera",35,1.0773765100000001e+04,6.0232000000000000e+04,"22247000400","Viacamp","19","0289-1",6.1425761000000001e-01,4.2128644399999999e+01,"Mapa",9.4800000000000000e+02,"MDT5"
"22248000000","1222489","22812","22","Huesca","Vicién",121,1.3759050999999999e+03,1.6807000000000000e+04,"22248000101","Vicién","121","0286-3",-4.4133604999999998e-01,4.2056480510000000e+01,"Mapa",3.9500000000000000e+02,"MDT5"
"22249000000","1222492","22816","22","Huesca","Villanova",164,7.0482460000000003e+02,1.7913000000000000e+04,"22249000101","Villanova","138","0179-4",4.6242554000000002e-01,4.2547868260000001e+01,"Mapa",9.8400000000000000e+02,"MDT5"
"22250000000","1222505","22820","22","Huesca","Villanúa",450,5.8193981999999996e+03,4.4568000000000000e+04,"22250000101","Villanúa","414","0144-4",-5.3065797000000003e-01,4.2678740939999997e+01,"Mapa",9.5000000000000000e+02,"MDT5"
"22251000000","1222512","22824","22","Huesca","Villanueva de Sigena",405,1.4637156100000000e+04,8.2080000000000000e+04,"22251000101","Villanueva de Sigena","369","0357-4",-8.3442499999999992e-03,4.1715903750000003e+01,"Mapa",2.3100000000000000e+02,"MDT5"
"22252000000","1222527","22828","22","Huesca","Yebra de Basa",147,9.0880000000000000e+03,4.6633000000000000e+04,"22252000501","Yebra de Basa","112","0210-2",-2.8288495000000002e-01,4.2486140990000003e+01,"Mapa",8.7700000000000000e+02,"MDT5"
"22253000000","1222533","22832","22","Huesca","Yésero",56,3.0229933000000001e+03,2.7302000000000000e+04,"22253000101","Yésero","56","0177-2",-2.5090943999999998e-01,4.2618993099999997e+01,"Mapa",1.1250000000000000e+03,"MDT5"
"22254000000","1222548","22836","22","Huesca","Zaidín",1772,9.2553223999999991e+03,4.0770000000000000e+04,"22254000101","Zaidín","1617","0387-1",2.6337049000000001e-01,4.1604340319999999e+01,"Mapa",1.5600000000000000e+02,"MDT5"
"22901000000","1229016","22792","22","Huesca","Valle de Hecho",852,2.3443227599999998e+04,8.8768000000000000e+04,"22901000201","Hecho","538","0144-3",-7.5027193999999997e-01,4.2738935349999998e+01,"Mapa",8.2800000000000000e+02,"MDT5"
"22902000000","1229021","22608","22","Huesca","Puente la Reina de Jaca",263,4.8126688999999997e+03,3.1044000000000000e+04,"22902000201","Puente la Reina de Jaca","71","0176-1",-7.8759153999999998e-01,4.2558724990000002e+01,"Mapa",6.9100000000000000e+02,"MDT5"
"22903000000","1229037","22664","22","Huesca","San Miguel del Cinca",816,1.0649156600000000e+04,4.7514000000000000e+04,"22903000201","Pomar de Cinca","427","0325-4",1.2994757000000001e-01,4.1851220169999998e+01,"Mapa",2.3600000000000000e+02,"MDT5"
"22904000000","1229042","22732","22","Huesca","La Sotonera",932,1.6553925599999999e+04,7.9455000000000000e+04,"22904000201","Bolea","470","0247-2",-5.5234335999999995e-01,4.2260682650000000e+01,"Mapa",6.7200000000000000e+02,"MDT5"
"22905000000","1229055","22504","22","Huesca","Lupiñén-Ortilla",335,1.1007000000000000e+04,6.8717000000000000e+04,"22905000201","Lupiñén","200","0247-4",-5.8075054000000004e-01,4.2175634389999999e+01,"Mapa",4.7000000000000000e+02,"MDT5"
"23018000000","1230183","23180","23","Jaén","Cambil",2772,1.3988981700000000e+04,5.5452000000000000e+04,"23018000201","Cambil","2054","0947-4",-3.5667619099999999e+00,3.7677385219999998e+01,"Mapa",8.2900000000000000e+02,"MDT5"
"23019000000","1230196","23190","23","Jaén","Campillo de Arenas",1854,1.1672379300000001e+04,7.1459000000000000e+04,"23019000101","Campillo de Arenas","1846","0969-4",-3.6353098799999999e+00,3.7555590649999999e+01,"Mapa",8.7400000000000000e+02,"MDT5"
"23020000000","1230200","23200","23","Jaén","Canena",1927,1.4320107000000000e+03,1.6895000000000000e+04,"23020000101","Canena","1919","0906-3",-3.4814782300000000e+00,3.8048851350000000e+01,"Mapa",5.3700000000000000e+02,"MDT5"
"23021000000","1230217","23210","23","Jaén","Carboneros",625,5.8606112000000003e+03,3.9715000000000000e+04,"23021000201","Carboneros","534","0884-4",-3.6313197399999999e+00,3.8229391900000003e+01,"Mapa",4.0600000000000000e+02,"MDT5"
"23024000000","1230243","23230","23","Jaén","La Carolina",15508,2.0136562600000001e+04,8.2822000000000000e+04,"23024000101","La Carolina","14900","0884-2",-3.6167223700000002e+00,3.8275901500000003e+01,"Mapa",6.0400000000000000e+02,"MDT5"
"23025000000","1230256","23240","23","Jaén","Castellar",3389,1.5736407200000000e+04,1.0289700000000000e+05,"23025000101","Castellar","3353","0886-1",-3.1287730699999998e+00,3.8255773830000003e+01,"Mapa",7.6000000000000000e+02,"MDT5"
"23026000000","1230269","23250","23","Jaén","Castillo de Locubín",4165,1.0255106599999999e+04,4.5902000000000000e+04,"23026000401","Castillo de Locubín","3556","0968-4",-3.9448956599999998e+00,3.7529071369999997e+01,"Mapa",6.8400000000000000e+02,"MDT5"
"23027000000","1230275","23260","23","Jaén","Cazalilla",844,4.6625101000000004e+03,3.8693000000000000e+04,"23027000101","Cazalilla","844","0925-2",-3.8820448500000002e+00,3.7984170800000001e+01,"Mapa",2.9900000000000000e+02,"MDT5"
"23028000000","1230281","23270","23","Jaén","Cazorla",7613,3.0540390599999999e+04,1.2922700000000000e+05,"23028000501","Cazorla","7198","0928-4",-3.0013453399999999e+00,3.7912230659999999e+01,"Mapa",8.2300000000000000e+02,"MDT5"
"23029000000","1230294","23280","23","Jaén","Chiclana de Segura",988,2.3599234600000000e+04,9.0398000000000000e+04,"23029000301","Chiclana de Segura","782","0886-1",-3.0425803899999999e+00,3.8312342579999999e+01,"Mapa",8.7300000000000000e+02,"MDT5"
"23030000000","1230308","23290","23","Jaén","Chilluévar",1483,3.8777710000000002e+03,3.2241000000000000e+04,"23030000401","Chilluévar","1430","0928-1",-3.0311318100000002e+00,3.8000041109999998e+01,"Mapa",7.3200000000000000e+02,"MDT5"
"23031000000","1230315","23300","23","Jaén","Escañuela",952,1.3753135000000000e+03,1.6335000000000000e+04,"23031000101","Escañuela","930","0925-3",-4.0331494499999998e+00,3.7879108060000000e+01,"Mapa",3.1500000000000000e+02,"MDT5"
"23032000000","1230320","23310","23","Jaén","Espeluy",666,2.5493703000000000e+03,2.3480000000000000e+04,"23032000101","Espeluy","169","0904-4",-3.8621444100000000e+00,3.8032246669999999e+01,"Mapa",2.8400000000000000e+02,"MDT5"
"23033000000","1230336","23320","23","Jaén","Frailes",1610,4.0337323000000001e+03,2.8306000000000000e+04,"23033000201","Frailes","1407","0991-1",-3.8377483200000002e+00,3.7485156830000001e+01,"Mapa",9.7300000000000000e+02,"MDT5"
"23034000000","1230341","23330","23","Jaén","Fuensanta de Martos",3071,5.4042644000000000e+03,3.2476000000000000e+04,"23034000301","Fuensanta de Martos","2751","0968-2",-3.9057635700000000e+00,3.7647353270000004e+01,"Mapa",7.1900000000000000e+02,"MDT5"
"23035000000","1230354","23340","23","Jaén","Fuerte del Rey",1384,3.5088449999999998e+03,3.5426000000000000e+04,"23035000101","Fuerte del Rey","1343","0925-4",-3.8843680799999998e+00,3.7873965499999997e+01,"Mapa",4.3600000000000000e+02,"MDT5"
"23037000000","1230373","23350","23","Jaén","Génave",614,6.3583786000000000e+03,3.4197000000000000e+04,"23037000101","Génave","601","0865-1",-2.7329411399999999e+00,3.8429383729999998e+01,"Mapa",8.3500000000000000e+02,"MDT5"
"23038000000","1230389","23360","23","Jaén","La Guardia de Jaén",4931,3.8428699000000001e+03,2.7421000000000000e+04,"23038000101","La Guardia de Jaén","1999","0947-3",-3.6952397399999999e+00,3.7743375989999997e+01,"Mapa",6.3600000000000000e+02,"MDT5"
"23039000000","1230392","23370","23","Jaén","Guarromán",2821,9.6213736000000008e+03,7.7991000000000000e+04,"23039000401","Guarromán","2677","0884-3",-3.6867852399999999e+00,3.8181485670000001e+01,"Mapa",3.4900000000000000e+02,"MDT5"
